Delivery_Note_Header,Sales_Order_Document,Sales_Organization,Actual_Delivery_Date,Delivery_Qty
8929142275,33359751127001,417600,01-07-2021,25
3546971145,33359751127201,417600,01-07-2021,10
5601732863,33359760965601,417600,16-07-2021,3
8363050764,33359760965801,417600,16-07-2021,5
9660822126,33359760966001,417600,16-07-2021,5
3473283001,33359760966201,417600,16-07-2021,10
5145906910,33359760966401,417600,16-07-2021,15
3676331975,33359760966601,417600,16-07-2021,15
4113252352,33359760966801,417600,16-07-2021,15
2242991081,33359760967001,417600,16-07-2021,10
4259281015,33359760967201,417600,16-07-2021,5
4904707233,33359791205801,417600,01-07-2021,210
4035982153,33359791206001,417600,01-07-2021,210
2140744850,33359791206201,417600,01-07-2021,210
9707320224,33359791206401,417600,01-07-2021,210
7110236526,33359791206601,417600,01-07-2021,210
3576595769,33359887836001,417600,16-07-2021,1
2652123979,33359887836201,417600,16-07-2021,1
5107002263,33359887836401,417600,16-07-2021,2
5512715155,33359887836601,417600,16-07-2021,2
5057247098,33359887836801,417600,16-07-2021,1
1278575504,33359887837001,417600,16-07-2021,1
9745995871,33359915675601,417600,25-10-2021,1
5518130498,33359915675801,417600,25-10-2021,1
2371322312,33359915676001,417600,25-10-2021,2
8904890407,33359915676201,417600,25-10-2021,2
6905295152,33359915676401,417600,25-10-2021,2
5682268376,33359915676601,417600,25-10-2021,1
7539868402,33359915676801,417600,25-10-2021,1
2483773308,33359915677001,417600,25-10-2021,1
2011905099,33359915677201,417600,25-10-2021,1
1859388160,33359924166201,417600,23-08-2021,1
1324525277,33359924166401,417600,23-08-2021,1
6619080689,33359924166601,417600,23-08-2021,1
5016894441,33359924166801,417600,23-08-2021,1
8306603451,33359924167001,417600,23-08-2021,1
2441209614,33359924286201,417600,23-08-2021,1
7098960487,33359924286401,417600,23-08-2021,1
3003474524,33359924286601,417600,23-08-2021,1
5867671359,33359924286801,417600,23-08-2021,1
9323812351,33359924287001,417600,23-08-2021,1
3934493503,33359995745201,417600,01-07-2021,2
2478423140,33359995745401,417600,01-07-2021,2
8049008116,33359995745601,417600,01-07-2021,2
5979138595,33359995745701,417600,01-07-2021,2
1914781431,33360043865601,417600,20-07-2021,1
2732180175,33360043865801,417600,20-07-2021,1
1535287679,33360043866001,417600,20-07-2021,1
8222630655,33360043866201,417600,20-07-2021,1
6941651353,33360043866401,417600,20-07-2021,1
9429020878,33360043866601,417600,20-07-2021,1
8781603500,33360043866801,417600,20-07-2021,1
2444552211,33360043896001,417600,16-08-2021,1
7892505854,33360043896201,417600,16-08-2021,1
5921732837,33360043896401,417600,16-08-2021,1
2300610363,33360043896601,417600,16-08-2021,1
1223429531,33360046865601,417600,02-06-2021,1
6041051033,33360046865801,417600,02-06-2021,1
1495976127,33360046866001,417600,02-06-2021,2
5035043755,33360046866201,417600,02-06-2021,2
4623558846,33360046866401,417600,02-06-2021,3
4464228495,33360046866601,417600,02-06-2021,2
5871095753,33360046866801,417600,02-06-2021,1
4921007380,33360046867001,417600,02-06-2021,1
2250442288,33360086825801,417600,16-07-2021,2
6475433315,33360086826001,417600,16-07-2021,3
1015422000,33360086826201,417600,16-07-2021,3
7127765667,33360086826401,417600,16-07-2021,3
5650798458,33360086826601,417600,16-07-2021,3
8822061523,33360086826801,417600,16-07-2021,3
9621253207,33360086827001,417600,16-07-2021,3
6525809725,33360086827201,417600,16-07-2021,3
1777577699,33360089675601,417600,02-06-2021,1
6817734653,33360089675801,417600,02-06-2021,1
3249978519,33360089676001,417600,02-06-2021,1
4803138229,33360089676201,417600,02-06-2021,2
3665349162,33360089676401,417600,02-06-2021,3
9881281682,33360089676601,417600,02-06-2021,2
5108735471,33360089676801,417600,02-06-2021,2
9808770191,33360089677001,417600,02-06-2021,2
3506015763,33360089677201,417600,02-06-2021,1
7701445625,33360113045401,417600,02-07-2021,3
1318123112,33360113045601,417600,02-07-2021,2
1323307886,33360113046001,417600,02-07-2021,4
6626071633,33360113046201,417600,02-07-2021,4
5478035753,33360113046601,417600,02-07-2021,8
2853322102,33360113046801,417600,02-07-2021,8
5063224701,33360113047201,417600,02-07-2021,6
4300955307,33360117935401,417600,16-08-2021,4
4672304307,33360117935601,417600,16-08-2021,3
3213651309,33360117936001,417600,16-08-2021,6
4019401247,33360117936201,417600,16-08-2021,6
7081699329,33360117936601,417600,16-08-2021,12
7275110583,33360117936801,417600,16-08-2021,12
4976892412,33360117937201,417600,16-08-2021,9
7485227429,33360208506201,417600,02-06-2021,1
2443282743,33360208506401,417600,02-06-2021,1
1856391096,33360208506601,417600,02-06-2021,1
2334095981,33360208506801,417600,02-06-2021,1
1641885252,33360208507001,417600,02-06-2021,1
2040447394,33360250926201,417600,16-08-2021,1
6429987714,33360250926401,417600,16-08-2021,2
8442526411,33360250926601,417600,16-08-2021,2
5810935614,33360250926801,417600,16-08-2021,2
8685062804,33360250927001,417600,16-08-2021,1
9462704203,33360255396001,417600,16-09-2021,1
7457169801,33360255396201,417600,16-09-2021,4
7609809948,33360255396401,417600,16-09-2021,6
4258723763,33360255396601,417600,16-09-2021,6
9097426963,33360255396801,417600,16-09-2021,4
8645940340,33360255397001,417600,16-09-2021,3
2139315021,33360255397201,417600,16-09-2021,1
6974729728,33360278285401,417600,16-07-2021,1
2365921790,33360278285601,417600,16-07-2021,6
4648063814,33360278285801,417600,16-07-2021,10
7836798437,33360278286001,417600,16-07-2021,10
8783950637,33360278286201,417600,16-07-2021,15
9540825892,33360278286401,417600,16-07-2021,20
9361067279,33360278286601,417600,16-07-2021,15
4288176635,33360278286801,417600,16-07-2021,10
3775113450,33360278287001,417600,16-07-2021,6
6112549847,33360278287201,417600,16-07-2021,2
7012599422,33360278345601,417600,16-08-2021,4
7495454465,33360278345801,417600,16-08-2021,10
1432759249,33360278346001,417600,16-08-2021,10
6484134202,33360278346201,417600,16-08-2021,12
9594137367,33360278346401,417600,16-08-2021,18
7356590070,33360278346601,417600,16-08-2021,15
7414707932,33360278346801,417600,16-08-2021,8
2191348686,33360278347001,417600,16-08-2021,4
9959246767,33360278347201,417600,16-08-2021,2
9254991694,33360416405601,417600,02-06-2021,1
7343734755,33360416405801,417600,02-06-2021,1
2297094921,33360416406001,417600,02-06-2021,1
3887637408,33360416406201,417600,02-06-2021,2
8752324898,33360416406401,417600,02-06-2021,2
6006293217,33360416406601,417600,02-06-2021,3
4865846235,33360416406801,417600,02-06-2021,1
2273835443,33360416407001,417600,02-06-2021,1
4559604479,33360416435601,417600,16-07-2021,1
3444805686,33360416435801,417600,16-07-2021,2
3514942538,33360416436001,417600,16-07-2021,2
2367492116,33360416436201,417600,16-07-2021,2
7119315267,33360416436401,417600,16-07-2021,2
8733993957,33360416436601,417600,16-07-2021,2
2696950006,33360416436801,417600,16-07-2021,1
4293056711,33360416437001,417600,16-07-2021,1
5886790075,33360417095601,417600,16-07-2021,1
9456888268,33360417095801,417600,16-07-2021,1
2834214522,33360417096001,417600,16-07-2021,2
6746942554,33360417096201,417600,16-07-2021,2
2320775539,33360417096401,417600,16-07-2021,2
9078714185,33360417096601,417600,16-07-2021,2
4027619144,33360417096801,417600,16-07-2021,1
5226548439,33360417097001,417600,16-07-2021,1
9312587476,33360417097201,417600,16-07-2021,1
1981981063,33360750485001,417600,01-09-2021,1
4071410349,33360750485201,417600,01-09-2021,1
5306898794,33360750485401,417600,01-09-2021,1
8868738171,33360750485601,417600,01-09-2021,1
5746402024,33360750485701,417600,01-09-2021,1
1873768063,33360856176001,417600,16-07-2021,5
8846813082,33360856176201,417600,16-07-2021,10
9903137367,33360856176401,417600,16-07-2021,15
5160439825,33360856176601,417600,16-07-2021,15
9244762524,33360856176801,417600,16-07-2021,10
5671006318,33360856177001,417600,16-07-2021,10
7327123689,33360856177201,417600,16-07-2021,5
4077077601,33360856986001,417600,16-07-2021,1
9769460994,33360856986201,417600,16-07-2021,2
4803748171,33360856986401,417600,16-07-2021,3
7458007348,33360856986601,417600,16-07-2021,3
6675752368,33360856986801,417600,16-07-2021,1
6582312486,33360856987001,417600,16-07-2021,1
3272756296,33360878435601,417600,16-07-2021,1
1699644892,33360878435801,417600,16-07-2021,2
4937555733,33360878436001,417600,16-07-2021,2
7201480496,33360878436201,417600,16-07-2021,1
3928253967,33360878436401,417600,16-07-2021,2
2873389809,33360878436601,417600,16-07-2021,1
9500973795,33360878436801,417600,16-07-2021,1
7904946248,33360878525601,417600,16-07-2021,1
3843562580,33360878525801,417600,16-07-2021,2
9656042656,33360878526001,417600,16-07-2021,2
3658171229,33360878526201,417600,16-07-2021,1
8963082233,33360878526401,417600,16-07-2021,2
7719162713,33360878526601,417600,16-07-2021,1
5924531787,33360878526801,417600,16-07-2021,1
1711288685,33360884165601,417600,16-07-2021,1
5723199856,33360884165801,417600,16-07-2021,2
1905899393,33360884166001,417600,16-07-2021,2
1214300496,33360884166201,417600,16-07-2021,1
6497469469,33360884166401,417600,16-07-2021,2
4174027435,33360884166601,417600,16-07-2021,1
4362689260,33360884166801,417600,16-07-2021,1
4750359165,33360896015801,417600,16-07-2021,1
2345422511,33360896016001,417600,16-07-2021,1
2986504201,33360896016201,417600,16-07-2021,1
3007875517,33360896016401,417600,16-07-2021,2
2532868832,33360896016601,417600,16-07-2021,2
9897699529,33360896016801,417600,16-07-2021,1
3080554469,33360896017001,417600,16-07-2021,1
6577845904,33360896616001,417600,28-06-2021,1
7665877120,33360896616201,417600,28-06-2021,2
4774275817,33360896616401,417600,28-06-2021,2
6632856455,33360896616601,417600,28-06-2021,2
6269270537,33360896616801,417600,28-06-2021,1
6224364758,33360896617001,417600,28-06-2021,1
6244924350,33360896617201,417600,28-06-2021,1
4942984773,33360922805801,417600,02-06-2021,1
2642335520,33360922806001,417600,02-06-2021,1
3133370081,33360922806201,417600,02-06-2021,1
7365624162,33360922806401,417600,02-06-2021,1
5795033178,33360922806601,417600,02-06-2021,1
9443375718,33360922806801,417600,02-06-2021,1
2985119442,33360922807001,417600,02-06-2021,1
3042532802,33360922835801,417600,02-06-2021,1
7339163391,33360922836001,417600,02-06-2021,1
2121089028,33360922836201,417600,02-06-2021,1
8195947363,33360922836401,417600,02-06-2021,1
5201172628,33360922836601,417600,02-06-2021,1
6338647873,33360922836801,417600,02-06-2021,1
6562076237,33360922837001,417600,02-06-2021,1
4044200358,33361009775401,417600,16-07-2021,1
4502791950,33361009775601,417600,16-07-2021,9
8292633527,33361009775801,417600,16-07-2021,14
9464182061,33361009776001,417600,16-07-2021,17
4440740544,33361009776201,417600,16-07-2021,32
8326012320,33361009776401,417600,16-07-2021,51
8823896577,33361009776601,417600,16-07-2021,51
5180459152,33361009776801,417600,16-07-2021,40
9731858035,33361009777001,417600,16-07-2021,21
5941658165,33361009777201,417600,16-07-2021,15
4107237717,33361101546001,417600,15-07-2021,22
5406747987,33361101546201,417600,15-07-2021,29
3272116561,33361101546401,417600,15-07-2021,32
4411904681,33361101546601,417600,15-07-2021,32
5138989370,33361101546801,417600,15-07-2021,28
8324022792,33361101547001,417600,15-07-2021,16
8601293463,33361101547201,417600,15-07-2021,10
7872216846,33361104845401,417600,16-08-2021,1
6985934645,33361104845601,417600,16-08-2021,1
6858577367,33361104845801,417600,16-08-2021,1
2900501010,33361104846001,417600,16-08-2021,1
6695733815,33361104846201,417600,16-08-2021,2
4100030802,33361104846401,417600,16-08-2021,2
4278801954,33361104846601,417600,16-08-2021,2
5675446017,33361104846801,417600,16-08-2021,2
2312460929,33361104847001,417600,16-08-2021,1
8655483880,33361104905401,417600,16-08-2021,1
4447347507,33361104905601,417600,16-08-2021,1
2665488240,33361104905801,417600,16-08-2021,1
1978467196,33361104906001,417600,16-08-2021,1
5786388709,33361104906201,417600,16-08-2021,1
4147411203,33361104906401,417600,16-08-2021,1
8935016308,33361104906601,417600,16-08-2021,1
1373388564,33361104906801,417600,16-08-2021,1
5340050477,33361104907001,417600,16-08-2021,1
4782195858,33361104965401,417600,16-08-2021,1
3519033816,33361104965601,417600,16-08-2021,1
7313650503,33361104965801,417600,16-08-2021,1
5294444851,33361104966001,417600,16-08-2021,1
3013049052,33361104966201,417600,16-08-2021,1
9113461042,33361104966401,417600,16-08-2021,2
1904552742,33361104966601,417600,16-08-2021,2
5676143812,33361104966801,417600,16-08-2021,1
4265309651,33361104967001,417600,16-08-2021,1
9274114142,33361135055401,417600,16-08-2021,22
5191549229,33361135055601,417600,16-08-2021,33
3183889270,33361135055801,417600,16-08-2021,33
8696483707,33361135056001,417600,16-08-2021,22
2378501119,33361135056201,417600,16-08-2021,33
3955031274,33361135056401,417600,16-08-2021,33
2181302524,33361135056601,417600,16-08-2021,33
3419551023,33361135056801,417600,16-08-2021,22
2248000255,33361148915601,417600,16-09-2021,1
4477939968,33361148915801,417600,16-09-2021,1
8604543064,33361148916001,417600,16-09-2021,1
1944855504,33361148916201,417600,16-09-2021,1
8832513427,33361148916401,417600,16-09-2021,1
6319212079,33361148916601,417600,16-09-2021,1
2258701799,33361148916801,417600,16-09-2021,1
2932947056,33361153296001,417600,16-07-2021,2
3477360849,33361153296201,417600,16-07-2021,2
5949865391,33361153296401,417600,16-07-2021,2
1155916664,33361153296601,417600,16-07-2021,2
7309415330,33361153296801,417600,16-07-2021,2
4868902115,33361153297001,417600,16-07-2021,2
5944612544,33361157525601,417600,16-08-2021,1
7973427007,33361157525801,417600,16-08-2021,1
1962442301,33361157526001,417600,16-08-2021,1
6784300353,33361157526201,417600,16-08-2021,1
8571063301,33361157526401,417600,16-08-2021,1
4196801649,33361157526601,417600,16-08-2021,1
7527521956,33361157526801,417600,16-08-2021,1
2845559287,33361157527001,417600,16-08-2021,1
1977185554,33361158186001,417600,16-07-2021,1
5272494083,33361158186201,417600,16-07-2021,2
3133814825,33361158186401,417600,16-07-2021,1
8815180009,33361158186801,417600,16-07-2021,5
1093772873,33361158187001,417600,16-07-2021,1
2003784770,33361158187201,417600,16-07-2021,2
1791519456,33361293695601,417600,16-07-2021,2
8411129917,33361293695801,417600,16-07-2021,2
3501965652,33361293696001,417600,16-07-2021,2
1742606378,33361293696201,417600,16-07-2021,2
7678677022,33361293696401,417600,16-07-2021,2
3210254957,33361293696601,417600,16-07-2021,2
3407658548,33361293696801,417600,16-07-2021,2
1343514188,33361579565401,417600,16-08-2021,1
2490576018,33361579565601,417600,16-08-2021,1
1903290980,33361579565801,417600,16-08-2021,2
8764689415,33361579566001,417600,16-08-2021,1
3957391283,33361579566201,417600,16-08-2021,1
9739122152,33361579566401,417600,16-08-2021,2
1599232276,33361579566601,417600,16-08-2021,1
8207309805,33361579566801,417600,16-08-2021,1
2397245384,33361579595401,417600,16-08-2021,1
3956293772,33361579595601,417600,16-08-2021,1
2989787664,33361579595801,417600,16-08-2021,2
4789861902,33361579596001,417600,16-08-2021,1
6838528950,33361579596201,417600,16-08-2021,1
9808292534,33361579596401,417600,16-08-2021,2
8866872088,33361579596601,417600,16-08-2021,1
5736825952,33361579596801,417600,16-08-2021,1
7416448233,33361759476001,417600,19-10-2021,1
6607787755,33361759476201,417600,19-10-2021,2
3599484844,33361759476401,417600,19-10-2021,2
2582027678,33361759476601,417600,19-10-2021,3
7426604800,33361759476801,417600,19-10-2021,2
7425666324,33361759477001,417600,19-10-2021,1
1710231641,33361759477201,417600,19-10-2021,1
2682111524,33361759506001,417600,17-09-2021,1
2536862293,33361759506201,417600,17-09-2021,2
4246730948,33361759506401,417600,17-09-2021,3
1253086749,33361759506601,417600,17-09-2021,3
2909163354,33361759506801,417600,17-09-2021,2
9972980169,33361759507001,417600,17-09-2021,1
9898663040,33362035566001,417600,19-11-2021,1
1562791312,33362035566201,417600,19-11-2021,2
1951656823,33362035566401,417600,19-11-2021,2
1173276035,33362035566601,417600,19-11-2021,3
9153875288,33362035566801,417600,19-11-2021,2
7538797722,33362035567001,417600,19-11-2021,1
6198085765,33362035567201,417600,19-11-2021,1
9160180568,33362187365401,417600,16-08-2021,2
7037211620,33362187365601,417600,16-08-2021,3
7752151286,33362187365801,417600,16-08-2021,3
1094739178,33362187366001,417600,16-08-2021,3
3474902089,33362187366201,417600,16-08-2021,5
4087156811,33362187366401,417600,16-08-2021,6
9855834524,33362187366601,417600,16-08-2021,2
5419725457,33362187366801,417600,16-08-2021,1
8664157984,33362187367001,417600,16-08-2021,1
1039727878,33362209445801,417600,16-07-2021,3
7424655015,33362209446001,417600,16-07-2021,4
9927722321,33362209446201,417600,16-07-2021,6
9777193361,33362209446401,417600,16-07-2021,6
5119233414,33362209446601,417600,16-07-2021,6
7542891063,33362209446801,417600,16-07-2021,3
3085501788,33362209447001,417600,16-07-2021,3
5547468736,33362296955601,417600,02-06-2021,1
1325747427,33362296955801,417600,02-06-2021,1
8255677215,33362296956001,417600,02-06-2021,1
7632423989,33362296956201,417600,02-06-2021,2
6699416103,33362296956401,417600,02-06-2021,2
4750136953,33362296956601,417600,02-06-2021,2
1530408135,33362296956801,417600,02-06-2021,1
8703558167,33362296957001,417600,02-06-2021,1
4769506148,33362296957201,417600,02-06-2021,1
7394085755,33362329865601,417600,16-07-2021,1
9262001352,33362329865801,417600,16-07-2021,1
1651430998,33362329866001,417600,16-07-2021,1
7536640862,33362329866201,417600,16-07-2021,2
3542572606,33362329866401,417600,16-07-2021,2
1937716790,33362329866601,417600,16-07-2021,2
8494204076,33362329866801,417600,16-07-2021,1
8218890660,33362329867001,417600,16-07-2021,1
9503724687,33362581116201,417600,16-09-2021,1
9356469333,33362581116401,417600,16-09-2021,1
9620072995,33362581116601,417600,16-09-2021,1
6633589566,33362581116801,417600,16-09-2021,1
7545347850,33362581117001,417600,16-09-2021,1
3938733828,33362581117201,417600,16-09-2021,1
7719131854,33362638025801,417600,01-07-2021,2
3685508718,33362638026001,417600,01-07-2021,2
7260709398,33362638026201,417600,01-07-2021,4
8995209423,33362638026401,417600,01-07-2021,8
3904518178,33362638026601,417600,01-07-2021,8
4080002592,33362638026801,417600,01-07-2021,8
4315837436,33362638027001,417600,01-07-2021,4
4892773879,33362638027201,417600,01-07-2021,2
2187965469,33362638085801,417600,16-09-2021,2
7545535147,33362638086001,417600,16-09-2021,2
3276995872,33362638086201,417600,16-09-2021,4
5151824539,33362638086401,417600,16-09-2021,8
2878219736,33362638086601,417600,16-09-2021,8
9120724307,33362638086801,417600,16-09-2021,8
8152525980,33362638087001,417600,16-09-2021,4
3387561708,33362638087201,417600,16-09-2021,2
2703986369,33362638115401,417600,01-07-2021,3
2988410328,33362638115601,417600,01-07-2021,6
5652536824,33362638115801,417600,01-07-2021,6
6661177883,33362638116001,417600,01-07-2021,3
7663194530,33362638116201,417600,01-07-2021,3
6234452173,33362638145401,417600,16-09-2021,3
7992601511,33362638145601,417600,16-09-2021,6
2698566735,33362638145801,417600,16-09-2021,6
5875188983,33362638146001,417600,16-09-2021,3
8775544041,33362638146201,417600,16-09-2021,3
6913258667,33362638175401,417600,16-09-2021,3
3929315331,33362638175601,417600,16-09-2021,6
6610085000,33362638175801,417600,16-09-2021,6
6629411397,33362638176001,417600,16-09-2021,3
4096050347,33362638176201,417600,16-09-2021,3
7436885624,33362675405401,417600,16-09-2021,1
3785434517,33362675405601,417600,16-09-2021,2
4696498066,33362675405801,417600,16-09-2021,3
8063303985,33362675406001,417600,16-09-2021,3
7379880506,33362675406201,417600,16-09-2021,5
2236971750,33362675406401,417600,16-09-2021,4
9890173798,33362675406601,417600,16-09-2021,4
8650618433,33362675406801,417600,16-09-2021,2
7264122080,33362675407001,417600,16-09-2021,2
1943521997,33362675407201,417600,16-09-2021,1
8069841150,33362755596001,417600,02-06-2021,1
1481711530,33362755596201,417600,02-06-2021,11
3879057546,33362755596401,417600,02-06-2021,15
5808247011,33362755596601,417600,02-06-2021,15
6251728301,33362755596801,417600,02-06-2021,13
7033663354,33362755597001,417600,02-06-2021,9
7164655492,33362755597201,417600,02-06-2021,5
8443513263,33363008495401,417600,16-09-2021,2
5069829541,33363008495601,417600,16-09-2021,3
9070326874,33363008495801,417600,16-09-2021,5
1873310043,33363008496001,417600,16-09-2021,6
1477737732,33363008496201,417600,16-09-2021,6
9168907634,33363008496401,417600,16-09-2021,5
7009743108,33363008496601,417600,16-09-2021,5
9952618121,33363008496801,417600,16-09-2021,2
4797298461,33363008497001,417600,16-09-2021,2
5621463319,33363269495401,417600,18-10-2021,10
9594958632,33363269495601,417600,18-10-2021,20
4118363856,33363269495801,417600,18-10-2021,20
5850861912,33363269496001,417600,18-10-2021,30
7229144359,33363269496201,417600,18-10-2021,40
1953265427,33363269496401,417600,18-10-2021,50
5401394751,33363269496601,417600,18-10-2021,30
4424162901,33363269496801,417600,18-10-2021,20
2275280270,33363269497001,417600,18-10-2021,10
9122171664,33363467706001,417600,18-10-2021,1
9878943084,33363467706201,417600,18-10-2021,2
6755822437,33363467706401,417600,18-10-2021,2
8907400351,33363467706601,417600,18-10-2021,1
9643455498,33363467706801,417600,18-10-2021,1
3031425647,33363744125601,417600,01-10-2021,2
3657838431,33363744125801,417600,01-10-2021,5
7539139842,33363744126001,417600,01-10-2021,6
3397035124,33363744126201,417600,01-10-2021,10
8254908331,33363744126401,417600,01-10-2021,11
3873841354,33363744126601,417600,01-10-2021,11
6955751077,33363744126801,417600,01-10-2021,7
1591604970,33363744127001,417600,01-10-2021,5
2897977416,33363744127201,417600,01-10-2021,2
1790643799,33363913833401,417600,28-06-2021,1
6206303781,33363913834001,417600,28-06-2021,1
7111588726,33363913834301,417600,28-06-2021,1
1116804670,33363913834601,417600,28-06-2021,1
6391179219,33363971345401,417600,16-09-2021,10
1971906662,33363971345601,417600,16-09-2021,16
1476607840,33363971345801,417600,16-09-2021,21
9070911674,33363971346001,417600,16-09-2021,21
7327777628,33363971346201,417600,16-09-2021,27
3917078068,33363971346401,417600,16-09-2021,27
5508197964,33363971346601,417600,16-09-2021,27
4729474677,33363971346801,417600,16-09-2021,12
1346207407,33363971347001,417600,16-09-2021,7
7634396680,33363971347201,417600,16-09-2021,1
3676046673,33364311335801,417600,30-08-2021,1
8794231438,33364311336001,417600,30-08-2021,1
6747945942,33364311336201,417600,30-08-2021,2
6867107979,33364311336401,417600,30-08-2021,2
8535224790,33364311336601,417600,30-08-2021,2
9187037983,33364311336801,417600,30-08-2021,1
3206382298,33364311337001,417600,30-08-2021,1
4963685551,33364311337201,417600,30-08-2021,1
3771562245,33365562005401,417600,28-06-2021,1
7629642595,33365562005601,417600,28-06-2021,1
9376447320,33365562005801,417600,28-06-2021,2
6077330732,33365562006001,417600,28-06-2021,2
1933614524,33365562006201,417600,28-06-2021,2
5811219880,33365562006401,417600,28-06-2021,2
3354493470,33365562006601,417600,28-06-2021,1
2950477161,33365562006801,417600,28-06-2021,1
3726934157,33365562007001,417600,28-06-2021,1
3332055720,33365562007201,417600,28-06-2021,1
4348282275,33366530256201,417600,14-06-2021,4
2046405211,33366530256401,417600,14-06-2021,4
6618869079,33366530256601,417600,14-06-2021,4
2292895282,33366530256801,417600,14-06-2021,4
2340844101,33366530257001,417600,14-06-2021,4
6707675030,33366599616001,417600,18-10-2021,1
1605158676,33366599616201,417600,18-10-2021,3
7776254979,33366599616202,417600,16-11-2021,1
8196933518,33366599616401,417600,18-10-2021,3
1948087267,33366599616402,417600,16-11-2021,3
4843704723,33366599616601,417600,18-10-2021,3
1315336583,33366599616602,417600,16-11-2021,3
9224536444,33366599616801,417600,18-10-2021,2
6644523997,33366599616802,417600,16-11-2021,1
6273479065,3336665961330,417600,26-07-2021,1
8615692998,3336665961400,417600,26-07-2021,2
1817691251,3336665961430,417600,26-07-2021,2
8675961933,3336665961460,417600,26-07-2021,1
2142034755,3336665961500,417600,26-07-2021,1
7197531721,3336684603540,417600,01-10-2021,1
5868795442,3336684603560,417600,01-10-2021,1
3075501111,3336684603580,417600,01-10-2021,2
8541122970,3336684603600,417600,01-10-2021,3
3706088341,3336684603620,417600,01-10-2021,3
1013250595,3336684603640,417600,01-10-2021,3
6547106901,3336684603660,417600,01-10-2021,3
3175750352,3336684603680,417600,01-10-2021,2
4591195594,3336684603700,417600,01-10-2021,1
1264179923,3336684603720,417600,01-10-2021,1
7495562127,3336746376620,417600,30-08-2021,1
4281537861,3336746376640,417600,30-08-2021,2
6728718674,3336746376660,417600,30-08-2021,2
8831195878,3336746376680,417600,30-08-2021,2
7497386285,3336746376700,417600,30-08-2021,1
8527852591,3336929136620,417600,19-07-2021,5
9202228715,3336929136640,417600,19-07-2021,10
8009658168,3336929136660,417600,19-07-2021,10
9264509729,3336929136680,417600,19-07-2021,5
2804558657,3336929139620,417600,19-07-2021,5
4150303333,3336929139640,417600,19-07-2021,10
3814377109,3336929139660,417600,19-07-2021,10
2803966379,3336929139680,417600,19-07-2021,5
7191112945,33370898285401,417600,19-07-2021,10
9039029837,33370898285402,417600,09-08-2021,10
1728030982,33370898285403,417600,23-08-2021,10
4051648347,33370898285601,417600,19-07-2021,10
8131215660,33370898285602,417600,09-08-2021,10
7781397490,33370898285603,417600,23-08-2021,10
1440651376,33370898285801,417600,19-07-2021,10
9556678499,33370898285802,417600,09-08-2021,10
1654346743,33370898285803,417600,23-08-2021,10
1066831731,33370898286001,417600,19-07-2021,10
5768193048,33370898286002,417600,09-08-2021,10
7756149758,33370898286003,417600,23-08-2021,10
6200492508,33370898286201,417600,19-07-2021,20
1179395288,33370898286202,417600,09-08-2021,20
9823587358,33370898286203,417600,23-08-2021,20
3505953157,33370898286401,417600,19-07-2021,20
3505014440,33370898286402,417600,09-08-2021,20
5640799643,33370898286403,417600,23-08-2021,20
7714628942,33370898286601,417600,19-07-2021,20
6559553410,33370898286602,417600,09-08-2021,20
7516136954,33370898286603,417600,23-08-2021,20
8818713759,33370898286801,417600,19-07-2021,20
5703947690,33370898286802,417600,09-08-2021,20
9124564834,33370898286803,417600,23-08-2021,20
6995051578,33370898287001,417600,19-07-2021,20
4999411955,33370898287002,417600,09-08-2021,20
7537395057,33370898287003,417600,23-08-2021,20
6026250893,33370898287201,417600,19-07-2021,20
7460855763,33370898287202,417600,09-08-2021,20
7034253877,33370898287203,417600,23-08-2021,20
2148703187,3337123407560,417600,19-07-2021,1
7043769080,3337123407580,417600,19-07-2021,2
9894261270,3337123407600,417600,19-07-2021,2
4109408490,3337123407620,417600,19-07-2021,2
9945177593,3337123407640,417600,19-07-2021,3
1411875264,3337123407660,417600,19-07-2021,3
5631940636,3337264866560,417600,02-11-2021,2
4969878237,3337264866600,417600,02-11-2021,2
2329668444,3337264866620,417600,02-11-2021,2
1898381026,3337264866640,417600,02-11-2021,2
1043856944,3337264866660,417600,02-11-2021,2
1613759382,3337264866680,417600,02-11-2021,1
9421497074,3337305051560,417600,19-07-2021,2
8464631195,3337305051600,417600,19-07-2021,2
1047567264,3337305051620,417600,19-07-2021,2
6391846579,3337305051660,417600,19-07-2021,3
2824702993,3337305051700,417600,19-07-2021,2
7401681482,3337323843540,417600,15-06-2021,11
2953598803,3337323843560,417600,15-06-2021,15
1739836166,3337323843580,417600,15-06-2021,16
4661991851,3337323843600,417600,15-06-2021,15
1563346030,3337323843620,417600,15-06-2021,13
6939925634,3337323843640,417600,15-06-2021,13
3974038214,3337323843660,417600,15-06-2021,13
3044379601,3337323843680,417600,15-06-2021,25
8116724357,3337323843700,417600,15-06-2021,15
7241309196,3337323843720,417600,15-06-2021,19
2537960058,3337342950540,417600,01-11-2021,1
4538902720,3337342950560,417600,01-11-2021,1
7894690334,3337342950580,417600,01-11-2021,1
6013541230,3337342950600,417600,01-11-2021,1
6182837586,3337342950620,417600,01-11-2021,1
4009040431,3337342950640,417600,01-11-2021,1
1917507382,3337342950660,417600,01-11-2021,1
2055162316,3337342950680,417600,01-11-2021,1
6461893149,3337342950700,417600,01-11-2021,1
6310068836,3337342950720,417600,01-11-2021,1
9948480608,3337355118540,417600,01-11-2021,1
